country,iso3,who_region,date,total_confirmed_cases,total_probable_cases,new_confirmed_cases,new_probable_cases,total_deaths,new_deaths
Benin,BEN,African Region,2022-06-26,3,0,3,0,0,0
Benin,BEN,African Region,2022-07-03,3,0,0,0,0,0
Benin,BEN,African Region,2022-07-10,3,0,0,0,0,0
Benin,BEN,African Region,2022-07-17,3,0,0,0,0,0
Benin,BEN,African Region,2022-07-24,3,0,0,0,0,0
Benin,BEN,African Region,2022-07-31,3,0,0,0,0,0
Benin,BEN,African Region,2022-08-07,3,0,0,0,0,0
Benin,BEN,African Region,2022-08-14,3,0,0,0,0,0
Benin,BEN,African Region,2022-08-21,3,0,0,0,0,0
Benin,BEN,African Region,2022-08-28,3,0,0,0,0,0
Benin,BEN,African Region,2022-09-04,3,0,0,0,0,0
Benin,BEN,African Region,2022-09-11,3,0,0,0,0,0
Benin,BEN,African Region,2022-09-18,3,0,0,0,0,0
Benin,BEN,African Region,2022-09-25,3,0,0,0,0,0
Benin,BEN,African Region,2022-10-02,3,0,0,0,0,0
Benin,BEN,African Region,2022-10-09,3,0,0,0,0,0
Benin,BEN,African Region,2022-10-16,3,0,0,0,0,0
Benin,BEN,African Region,2022-10-23,3,0,0,0,0,0
Benin,BEN,African Region,2022-10-30,3,0,0,0,0,0
Benin,BEN,African Region,2022-11-06,3,0,0,0,0,0
Benin,BEN,African Region,2022-11-13,3,0,0,0,0,0
Benin,BEN,African Region,2022-11-20,3,0,0,0,0,0
Benin,BEN,African Region,2022-11-27,3,0,0,0,0,0
Benin,BEN,African Region,2022-12-04,3,0,0,0,0,0
Benin,BEN,African Region,2022-12-11,3,0,0,0,0,0
Benin,BEN,African Region,2022-12-18,3,0,0,0,0,0
Benin,BEN,African Region,2022-12-25,3,0,0,0,0,0
Benin,BEN,African Region,2023-01-01,3,0,0,0,0,0
Benin,BEN,African Region,2023-01-08,3,0,0,0,0,0
Benin,BEN,African Region,2023-01-15,3,0,0,0,0,0
Benin,BEN,African Region,2023-01-22,3,0,0,0,0,0
Benin,BEN,African Region,2023-01-29,3,0,0,0,0,0
Benin,BEN,African Region,2023-02-05,3,0,0,0,0,0
Benin,BEN,African Region,2023-02-12,3,0,0,0,0,0
Benin,BEN,African Region,2023-02-19,3,0,0,0,0,0
Benin,BEN,African Region,2023-02-26,3,0,0,0,0,0
Benin,BEN,African Region,2023-03-05,3,0,0,0,0,0
Benin,BEN,African Region,2023-03-12,3,0,0,0,0,0
Benin,BEN,African Region,2023-03-19,3,0,0,0,0,0
Benin,BEN,African Region,2023-03-26,3,0,0,0,0,0
Benin,BEN,African Region,2023-04-02,3,0,0,0,0,0
Benin,BEN,African Region,2023-04-09,3,0,0,0,0,0
Benin,BEN,African Region,2023-04-16,3,0,0,0,0,0
Benin,BEN,African Region,2023-04-23,3,0,0,0,0,0
Benin,BEN,African Region,2023-04-30,3,0,0,0,0,0
Benin,BEN,African Region,2023-05-07,3,0,0,0,0,0
Benin,BEN,African Region,2023-05-14,3,0,0,0,0,0
Benin,BEN,African Region,2023-05-21,3,0,0,0,0,0
Benin,BEN,African Region,2023-05-28,3,0,0,0,0,0
Benin,BEN,African Region,2023-06-04,3,0,0,0,0,0
Benin,BEN,African Region,2023-06-11,3,0,0,0,0,0
Benin,BEN,African Region,2023-06-18,3,0,0,0,0,0
Benin,BEN,African Region,2023-06-25,3,0,0,0,0,0
Benin,BEN,African Region,2023-07-02,3,0,0,0,0,0
Benin,BEN,African Region,2023-07-09,3,0,0,0,0,0
Benin,BEN,African Region,2023-07-16,3,0,0,0,0,0
Benin,BEN,African Region,2023-07-23,3,0,0,0,0,0
Benin,BEN,African Region,2023-07-30,3,0,0,0,0,0
Benin,BEN,African Region,2023-08-06,3,0,0,0,0,0
Benin,BEN,African Region,2023-08-13,3,0,0,0,0,0
Benin,BEN,African Region,2023-08-20,3,0,0,0,0,0
Benin,BEN,African Region,2023-08-27,3,0,0,0,0,0
Benin,BEN,African Region,2023-09-03,3,0,0,0,0,0
Benin,BEN,African Region,2023-09-10,3,0,0,0,0,0
Benin,BEN,African Region,2023-09-17,3,0,0,0,0,0
Benin,BEN,African Region,2023-09-24,3,0,0,0,0,0
Benin,BEN,African Region,2023-10-01,3,0,0,0,0,0
Benin,BEN,African Region,2023-10-08,3,0,0,0,0,0
Benin,BEN,African Region,2023-10-15,3,0,0,0,0,0
Benin,BEN,African Region,2023-10-22,3,0,0,0,0,0
Benin,BEN,African Region,2023-10-29,3,0,0,0,0,0
Benin,BEN,African Region,2023-11-05,3,0,0,0,0,0
Benin,BEN,African Region,2023-11-12,3,0,0,0,0,0
Benin,BEN,African Region,2023-11-19,3,0,0,0,0,0
Benin,BEN,African Region,2023-11-26,3,0,0,0,0,0
Benin,BEN,African Region,2023-12-03,3,0,0,0,0,0
Benin,BEN,African Region,2023-12-10,3,0,0,0,0,0
Benin,BEN,African Region,2023-12-17,3,0,0,0,0,0
Benin,BEN,African Region,2023-12-24,3,0,0,0,0,0
Benin,BEN,African Region,2023-12-31,3,0,0,0,0,0
Benin,BEN,African Region,2024-01-07,3,0,0,0,0,0
Benin,BEN,African Region,2024-01-14,3,0,0,0,0,0
Benin,BEN,African Region,2024-01-21,3,0,0,0,0,0
Benin,BEN,African Region,2024-01-28,3,0,0,0,0,0
Benin,BEN,African Region,2024-02-04,3,0,0,0,0,0
Benin,BEN,African Region,2024-02-11,3,0,0,0,0,0
Benin,BEN,African Region,2024-02-18,3,0,0,0,0,0
Benin,BEN,African Region,2024-02-25,3,0,0,0,0,0
Benin,BEN,African Region,2024-03-03,3,0,0,0,0,0
Benin,BEN,African Region,2024-03-10,3,0,0,0,0,0
Benin,BEN,African Region,2024-03-17,3,0,0,0,0,0
Benin,BEN,African Region,2024-03-24,3,0,0,0,0,0
Benin,BEN,African Region,2024-03-31,3,0,0,0,0,0
Benin,BEN,African Region,2024-04-07,3,0,0,0,0,0
Benin,BEN,African Region,2024-04-14,3,0,0,0,0,0
Benin,BEN,African Region,2024-04-21,3,0,0,0,0,0
Benin,BEN,African Region,2024-04-28,3,0,0,0,0,0
Benin,BEN,African Region,2024-05-05,3,0,0,0,0,0
Benin,BEN,African Region,2024-05-12,3,0,0,0,0,0
Benin,BEN,African Region,2024-05-19,3,0,0,0,0,0
Benin,BEN,African Region,2024-05-26,3,0,0,0,0,0
Benin,BEN,African Region,2024-06-02,3,0,0,0,0,0
Benin,BEN,African Region,2024-06-09,3,0,0,0,0,0
Benin,BEN,African Region,2024-06-16,3,0,0,0,0,0
Benin,BEN,African Region,2024-06-23,3,0,0,0,0,0
Benin,BEN,African Region,2024-06-30,3,0,0,0,0,0
Cameroon,CMR,African Region,2022-03-06,1,0,1,0,0,0
Cameroon,CMR,African Region,2022-03-13,2,0,1,0,1,1
Cameroon,CMR,African Region,2022-03-20,3,0,1,0,1,0
Cameroon,CMR,African Region,2022-03-27,3,0,0,0,1,0
Cameroon,CMR,African Region,2022-04-03,3,0,0,0,1,0
Cameroon,CMR,African Region,2022-04-10,3,0,0,0,1,0
Cameroon,CMR,African Region,2022-04-17,3,0,0,0,1,0
Cameroon,CMR,African Region,2022-04-24,3,0,0,0,1,0
Cameroon,CMR,African Region,2022-05-01,4,0,1,0,1,0
Cameroon,CMR,African Region,2022-05-08,4,0,0,0,1,0
Cameroon,CMR,African Region,2022-05-15,4,0,0,0,1,0
Cameroon,CMR,African Region,2022-05-22,4,0,0,0,1,0
Cameroon,CMR,African Region,2022-05-29,4,0,0,0,1,0
Cameroon,CMR,African Region,2022-06-05,5,0,1,0,1,0
Cameroon,CMR,African Region,2022-06-12,5,0,0,0,1,0
Cameroon,CMR,African Region,2022-06-19,6,0,1,0,1,0
Cameroon,CMR,African Region,2022-06-26,6,0,0,0,1,0
Cameroon,CMR,African Region,2022-07-03,8,0,2,0,1,0
Cameroon,CMR,African Region,2022-07-10,8,0,0,0,1,0
Cameroon,CMR,African Region,2022-07-17,8,0,0,0,1,0
Cameroon,CMR,African Region,2022-07-24,8,0,0,0,1,0
Cameroon,CMR,African Region,2022-07-31,8,0,0,0,1,0
Cameroon,CMR,African Region,2022-08-07,8,0,0,0,3,2
Cameroon,CMR,African Region,2022-08-14,8,0,0,0,3,0
Cameroon,CMR,African Region,2022-08-21,8,0,0,0,3,0
Cameroon,CMR,African Region,2022-08-28,8,0,0,0,3,0
Cameroon,CMR,African Region,2022-09-04,8,0,0,0,3,0
Cameroon,CMR,African Region,2022-09-11,9,0,1,0,3,0
Cameroon,CMR,African Region,2022-09-18,9,0,0,0,3,0
Cameroon,CMR,African Region,2022-09-25,10,0,1,0,3,0
Cameroon,CMR,African Region,2022-10-02,10,0,0,0,3,0
Cameroon,CMR,African Region,2022-10-09,10,0,0,0,3,0
Cameroon,CMR,African Region,2022-10-16,12,0,2,0,3,0
Cameroon,CMR,African Region,2022-10-23,12,0,0,0,3,0
Cameroon,CMR,African Region,2022-10-30,16,0,4,0,3,0
Cameroon,CMR,African Region,2022-11-06,16,0,0,0,3,0
Cameroon,CMR,African Region,2022-11-13,18,0,2,0,3,0
Cameroon,CMR,African Region,2022-11-20,18,0,0,0,3,0
Cameroon,CMR,African Region,2022-11-27,18,0,0,0,3,0
Cameroon,CMR,African Region,2022-12-04,18,0,0,0,3,0
Cameroon,CMR,African Region,2022-12-11,18,0,0,0,3,0
Cameroon,CMR,African Region,2022-12-18,18,0,0,0,3,0
Cameroon,CMR,African Region,2022-12-25,18,0,0,0,3,0
Cameroon,CMR,African Region,2023-01-01,18,0,0,0,3,0
Cameroon,CMR,African Region,2023-01-08,18,0,0,0,3,0
Cameroon,CMR,African Region,2023-01-15,18,0,0,0,3,0
Cameroon,CMR,African Region,2023-01-22,18,0,0,0,3,0
Cameroon,CMR,African Region,2023-01-29,18,0,0,0,3,0
Cameroon,CMR,African Region,2023-02-05,18,0,0,0,3,0
Cameroon,CMR,African Region,2023-02-12,18,0,0,0,3,0
Cameroon,CMR,African Region,2023-02-19,18,0,0,0,3,0
Cameroon,CMR,African Region,2023-02-26,18,0,0,0,3,0
Cameroon,CMR,African Region,2023-03-05,18,0,0,0,3,0
Cameroon,CMR,African Region,2023-03-12,18,0,0,0,3,0
Cameroon,CMR,African Region,2023-03-19,18,0,0,0,3,0
Cameroon,CMR,African Region,2023-03-26,18,0,0,0,3,0
Cameroon,CMR,African Region,2023-04-02,18,0,0,0,3,0
Cameroon,CMR,African Region,2023-04-09,18,0,0,0,3,0
Cameroon,CMR,African Region,2023-04-16,18,0,0,0,3,0
Cameroon,CMR,African Region,2023-04-23,18,0,0,0,3,0
Cameroon,CMR,African Region,2023-04-30,18,0,0,0,3,0
Cameroon,CMR,African Region,2023-05-07,18,0,0,0,3,0
Cameroon,CMR,African Region,2023-05-14,18,0,0,0,3,0
Cameroon,CMR,African Region,2023-05-21,30,0,12,0,3,0
Cameroon,CMR,African Region,2023-05-28,31,0,1,0,3,0
Cameroon,CMR,African Region,2023-06-04,32,0,1,0,3,0
Cameroon,CMR,African Region,2023-06-11,40,0,8,0,3,0
Cameroon,CMR,African Region,2023-06-18,40,0,0,0,3,0
Cameroon,CMR,African Region,2023-06-25,41,0,1,0,3,0
Cameroon,CMR,African Region,2023-07-02,41,0,0,0,3,0
Cameroon,CMR,African Region,2023-07-09,41,0,0,0,3,0
Cameroon,CMR,African Region,2023-07-16,42,0,1,0,3,0
Cameroon,CMR,African Region,2023-07-23,42,0,0,0,3,0
Cameroon,CMR,African Region,2023-07-30,43,0,1,0,3,0
Cameroon,CMR,African Region,2023-08-06,43,0,0,0,3,0
Cameroon,CMR,African Region,2023-08-13,43,0,0,0,3,0
Cameroon,CMR,African Region,2023-08-20,43,0,0,0,3,0
Cameroon,CMR,African Region,2023-08-27,43,0,0,0,3,0
Cameroon,CMR,African Region,2023-09-03,43,0,0,0,3,0
Cameroon,CMR,African Region,2023-09-10,44,0,1,0,3,0
Cameroon,CMR,African Region,2023-09-17,44,0,0,0,3,0
Cameroon,CMR,African Region,2023-09-24,44,0,0,0,3,0
Cameroon,CMR,African Region,2023-10-01,44,0,0,0,3,0
Cameroon,CMR,African Region,2023-10-08,45,0,1,0,3,0
Cameroon,CMR,African Region,2023-10-15,45,0,0,0,3,0
Cameroon,CMR,African Region,2023-10-22,45,0,0,0,3,0
Cameroon,CMR,African Region,2023-10-29,45,0,0,0,3,0
Cameroon,CMR,African Region,2023-11-05,45,0,0,0,3,0
Cameroon,CMR,African Region,2023-11-12,45,0,0,0,3,0
Cameroon,CMR,African Region,2023-11-19,45,0,0,0,3,0
Cameroon,CMR,African Region,2023-11-26,45,0,0,0,3,0
Cameroon,CMR,African Region,2023-12-03,45,0,0,0,3,0
Cameroon,CMR,African Region,2023-12-10,45,0,0,0,3,0
Cameroon,CMR,African Region,2023-12-17,45,0,0,0,3,0
Cameroon,CMR,African Region,2023-12-24,45,0,0,0,3,0
Cameroon,CMR,African Region,2023-12-31,45,0,0,0,3,0
Cameroon,CMR,African Region,2024-01-07,45,0,0,0,3,0
Cameroon,CMR,African Region,2024-01-14,47,0,2,0,4,1
Cameroon,CMR,African Region,2024-01-21,47,0,0,0,4,0
Cameroon,CMR,African Region,2024-01-28,47,0,0,0,4,0
Cameroon,CMR,African Region,2024-02-04,47,0,0,0,4,0
Cameroon,CMR,African Region,2024-02-11,47,0,0,0,4,0
Cameroon,CMR,African Region,2024-02-18,47,0,0,0,4,0
Cameroon,CMR,African Region,2024-02-25,47,0,0,0,4,0
Cameroon,CMR,African Region,2024-03-03,47,0,0,0,4,0
Cameroon,CMR,African Region,2024-03-10,47,0,0,0,4,0
Cameroon,CMR,African Region,2024-03-17,47,0,0,0,4,0
Cameroon,CMR,African Region,2024-03-24,47,0,0,0,4,0
Cameroon,CMR,African Region,2024-03-31,47,0,0,0,4,0
Cameroon,CMR,African Region,2024-04-07,48,0,1,0,4,0
Cameroon,CMR,African Region,2024-04-14,50,0,2,0,5,1
Cameroon,CMR,African Region,2024-04-21,50,0,0,0,5,0
Cameroon,CMR,African Region,2024-04-28,50,0,0,0,5,0
Cameroon,CMR,African Region,2024-05-05,50,0,0,0,5,0
Cameroon,CMR,African Region,2024-05-12,50,0,0,0,5,0
Cameroon,CMR,African Region,2024-05-19,50,0,0,0,5,0
Cameroon,CMR,African Region,2024-05-26,50,0,0,0,5,0
Cameroon,CMR,African Region,2024-06-02,50,0,0,0,5,0
Cameroon,CMR,African Region,2024-06-09,50,0,0,0,5,0
Cameroon,CMR,African Region,2024-06-16,50,0,0,0,5,0
Cameroon,CMR,African Region,2024-06-23,50,0,0,0,5,0
Cameroon,CMR,African Region,2024-06-30,50,0,0,0,5,0
Central African Republic,CAF,African Region,2022-01-09,1,0,1,0,0,0
Central African Republic,CAF,African Region,2022-01-16,4,0,3,0,0,0
Central African Republic,CAF,African Region,2022-01-23,4,0,0,0,0,0
Central African Republic,CAF,African Region,2022-01-30,5,0,1,0,0,0
Central African Republic,CAF,African Region,2022-02-06,6,0,1,0,0,0
Central African Republic,CAF,African Region,2022-02-13,8,0,2,0,0,0
Central African Republic,CAF,African Region,2022-02-20,12,0,4,0,0,0
Central African Republic,CAF,African Region,2022-02-27,12,0,0,0,0,0
Central African Republic,CAF,African Region,2022-03-06,12,0,0,0,0,0
Central African Republic,CAF,African Region,2022-03-13,12,0,0,0,0,0
Central African Republic,CAF,African Region,2022-03-20,16,0,4,0,0,0
Central African Republic,CAF,African Region,2022-03-27,18,0,2,0,0,0
Central African Republic,CAF,African Region,2022-04-03,18,0,0,0,0,0
Central African Republic,CAF,African Region,2022-04-10,18,0,0,0,0,0
Central African Republic,CAF,African Region,2022-04-17,19,0,1,0,0,0
Central African Republic,CAF,African Region,2022-04-24,19,0,0,0,0,0
Central African Republic,CAF,African Region,2022-05-01,19,0,0,0,0,0
Central African Republic,CAF,African Region,2022-05-08,19,0,0,0,0,0
Central African Republic,CAF,African Region,2022-05-15,19,0,0,0,0,0
Central African Republic,CAF,African Region,2022-05-22,19,0,0,0,0,0
Central African Republic,CAF,African Region,2022-05-29,19,0,0,0,0,0
Central African Republic,CAF,African Region,2022-06-05,19,0,0,0,0,0
Central African Republic,CAF,African Region,2022-06-12,19,0,0,0,0,0
Central African Republic,CAF,African Region,2022-06-19,19,0,0,0,0,0
Central African Republic,CAF,African Region,2022-06-26,19,0,0,0,0,0
Central African Republic,CAF,African Region,2022-07-03,19,0,0,0,0,0
Central African Republic,CAF,African Region,2022-07-10,19,0,0,0,0,0
Central African Republic,CAF,African Region,2022-07-17,21,0,2,0,0,0
Central African Republic,CAF,African Region,2022-07-24,21,0,0,0,0,0
Central African Republic,CAF,African Region,2022-07-31,22,0,1,0,0,0
Central African Republic,CAF,African Region,2022-08-07,22,0,0,0,0,0
Central African Republic,CAF,African Region,2022-08-14,23,0,1,0,0,0
Central African Republic,CAF,African Region,2022-08-21,23,0,0,0,0,0
Central African Republic,CAF,African Region,2022-08-28,23,0,0,0,0,0
Central African Republic,CAF,African Region,2022-09-04,23,0,0,0,0,0
Central African Republic,CAF,African Region,2022-09-11,24,0,1,0,0,0
Central African Republic,CAF,African Region,2022-09-18,24,0,0,0,0,0
Central African Republic,CAF,African Region,2022-09-25,25,0,1,0,0,0
Central African Republic,CAF,African Region,2022-10-02,25,0,0,0,0,0
Central African Republic,CAF,African Region,2022-10-09,25,0,0,0,0,0
Central African Republic,CAF,African Region,2022-10-16,28,0,3,0,0,0
Central African Republic,CAF,African Region,2022-10-23,28,0,0,0,0,0
Central African Republic,CAF,African Region,2022-10-30,28,0,0,0,0,0
Central African Republic,CAF,African Region,2022-11-06,28,0,0,0,0,0
Central African Republic,CAF,African Region,2022-11-13,28,0,0,0,0,0
Central African Republic,CAF,African Region,2022-11-20,28,0,0,0,0,0
Central African Republic,CAF,African Region,2022-11-27,28,0,0,0,0,0
Central African Republic,CAF,African Region,2022-12-04,28,0,0,0,0,0
Central African Republic,CAF,African Region,2022-12-11,29,0,1,0,0,0
Central African Republic,CAF,African Region,2022-12-18,30,0,1,0,0,0
Central African Republic,CAF,African Region,2022-12-25,30,0,0,0,0,0
Central African Republic,CAF,African Region,2023-01-01,31,0,1,0,0,0
Central African Republic,CAF,African Region,2023-01-08,33,0,2,0,0,0
Central African Republic,CAF,African Region,2023-01-15,35,0,2,0,0,0
Central African Republic,CAF,African Region,2023-01-22,35,0,0,0,0,0
Central African Republic,CAF,African Region,2023-01-29,37,0,2,0,0,0
Central African Republic,CAF,African Region,2023-02-05,37,0,0,0,0,0
Central African Republic,CAF,African Region,2023-02-12,39,0,2,0,1,1
Central African Republic,CAF,African Region,2023-02-19,41,0,2,0,1,0
Central African Republic,CAF,African Region,2023-02-26,41,0,0,0,1,0
Central African Republic,CAF,African Region,2023-03-05,41,0,0,0,1,0
Central African Republic,CAF,African Region,2023-03-12,43,0,2,0,1,0
Central African Republic,CAF,African Region,2023-03-19,43,0,0,0,1,0
Central African Republic,CAF,African Region,2023-03-26,45,0,2,0,1,0
Central African Republic,CAF,African Region,2023-04-02,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-04-09,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-04-16,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-04-23,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-04-30,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-05-07,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-05-14,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-05-21,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-05-28,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-06-04,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-06-11,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-06-18,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-06-25,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-07-02,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-07-09,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-07-16,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-07-23,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-07-30,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-08-06,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-08-13,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-08-20,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-08-27,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-09-03,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-09-10,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-09-17,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-09-24,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-10-01,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-10-08,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-10-15,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-10-22,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-10-29,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-11-05,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-11-12,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-11-19,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-11-26,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-12-03,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-12-10,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-12-17,45,0,0,0,1,0
Central African Republic,CAF,African Region,2023-12-24,46,0,1,0,1,0
Central African Republic,CAF,African Region,2023-12-31,47,0,1,0,1,0
Central African Republic,CAF,African Region,2024-01-07,48,0,1,0,1,0
Central African Republic,CAF,African Region,2024-01-14,51,0,3,0,1,0
Central African Republic,CAF,African Region,2024-01-21,51,0,0,0,1,0
Central African Republic,CAF,African Region,2024-01-28,52,0,1,0,1,0
Central African Republic,CAF,African Region,2024-02-04,53,0,1,0,1,0
Central African Republic,CAF,African Region,2024-02-11,55,0,2,0,1,0
Central African Republic,CAF,African Region,2024-02-18,59,0,4,0,1,0
Central African Republic,CAF,African Region,2024-02-25,59,0,0,0,1,0
Central African Republic,CAF,African Region,2024-03-03,59,0,0,0,1,0
Central African Republic,CAF,African Region,2024-03-10,59,0,0,0,1,0
Central African Republic,CAF,African Region,2024-03-17,63,0,4,0,1,0
Central African Republic,CAF,African Region,2024-03-24,65,0,2,0,1,0
Central African Republic,CAF,African Region,2024-03-31,66,0,1,0,1,0
Central African Republic,CAF,African Region,2024-04-07,66,0,0,0,1,0
Central African Republic,CAF,African Region,2024-04-14,66,0,0,0,1,0
Central African Republic,CAF,African Region,2024-04-21,66,0,0,0,1,0
Central African Republic,CAF,African Region,2024-04-28,66,0,0,0,1,0
Central African Republic,CAF,African Region,2024-05-05,66,0,0,0,1,0
Central African Republic,CAF,African Region,2024-05-12,66,0,0,0,1,0
Central African Republic,CAF,African Region,2024-05-19,66,0,0,0,1,0
Central African Republic,CAF,African Region,2024-05-26,66,0,0,0,1,0
Central African Republic,CAF,African Region,2024-06-02,67,0,1,0,1,0
Central African Republic,CAF,African Region,2024-06-09,67,0,0,0,1,0
Central African Republic,CAF,African Region,2024-06-16,68,0,1,0,1,0
Central African Republic,CAF,African Region,2024-06-23,68,0,0,0,1,0
Central African Republic,CAF,African Region,2024-06-30,68,0,0,0,1,0
Congo,COG,African Region,2022-04-24,2,0,2,0,0,0
Congo,COG,African Region,2022-05-01,2,0,0,0,0,0
Congo,COG,African Region,2022-05-08,2,0,0,0,0,0
Congo,COG,African Region,2022-05-15,2,0,0,0,0,0
Congo,COG,African Region,2022-05-22,2,0,0,0,0,0
Congo,COG,African Region,2022-05-29,2,0,0,0,0,0
Congo,COG,African Region,2022-06-05,2,0,0,0,0,0
Congo,COG,African Region,2022-06-12,2,0,0,0,0,0
Congo,COG,African Region,2022-06-19,2,0,0,0,0,0
Congo,COG,African Region,2022-06-26,2,0,0,0,0,0
Congo,COG,African Region,2022-07-03,2,0,0,0,0,0
Congo,COG,African Region,2022-07-10,2,0,0,0,0,0
Congo,COG,African Region,2022-07-17,2,0,0,0,0,0
Congo,COG,African Region,2022-07-24,2,0,0,0,0,0
Congo,COG,African Region,2022-07-31,2,0,0,0,0,0
Congo,COG,African Region,2022-08-07,2,0,0,0,0,0
Congo,COG,African Region,2022-08-14,3,0,1,0,0,0
Congo,COG,African Region,2022-08-21,3,0,0,0,0,0
Congo,COG,African Region,2022-08-28,3,0,0,0,0,0
Congo,COG,African Region,2022-09-04,3,0,0,0,0,0
Congo,COG,African Region,2022-09-11,5,0,2,0,0,0
Congo,COG,African Region,2022-09-18,5,0,0,0,0,0
Congo,COG,African Region,2022-09-25,5,0,0,0,0,0
Congo,COG,African Region,2022-10-02,5,0,0,0,0,0
Congo,COG,African Region,2022-10-09,5,0,0,0,0,0
Congo,COG,African Region,2022-10-16,5,0,0,0,0,0
Congo,COG,African Region,2022-10-23,5,0,0,0,0,0
Congo,COG,African Region,2022-10-30,5,0,0,0,0,0
Congo,COG,African Region,2022-11-06,5,0,0,0,0,0
Congo,COG,African Region,2022-11-13,5,0,0,0,0,0
Congo,COG,African Region,2022-11-20,5,0,0,0,0,0
Congo,COG,African Region,2022-11-27,5,0,0,0,0,0
Congo,COG,African Region,2022-12-04,5,0,0,0,0,0
Congo,COG,African Region,2022-12-11,5,0,0,0,0,0
Congo,COG,African Region,2022-12-18,5,0,0,0,0,0
Congo,COG,African Region,2022-12-25,5,0,0,0,0,0
Congo,COG,African Region,2023-01-01,5,0,0,0,0,0
Congo,COG,African Region,2023-01-08,5,0,0,0,0,0
Congo,COG,African Region,2023-01-15,5,0,0,0,0,0
Congo,COG,African Region,2023-01-22,5,0,0,0,0,0
Congo,COG,African Region,2023-01-29,5,0,0,0,0,0
Congo,COG,African Region,2023-02-05,5,0,0,0,0,0
Congo,COG,African Region,2023-02-12,5,0,0,0,0,0
Congo,COG,African Region,2023-02-19,5,0,0,0,0,0
Congo,COG,African Region,2023-02-26,5,0,0,0,0,0
Congo,COG,African Region,2023-03-05,5,0,0,0,0,0
Congo,COG,African Region,2023-03-12,5,0,0,0,0,0
Congo,COG,African Region,2023-03-19,5,0,0,0,0,0
Congo,COG,African Region,2023-03-26,5,0,0,0,0,0
Congo,COG,African Region,2023-04-02,5,0,0,0,0,0
Congo,COG,African Region,2023-04-09,5,0,0,0,0,0
Congo,COG,African Region,2023-04-16,5,0,0,0,0,0
Congo,COG,African Region,2023-04-23,5,0,0,0,0,0
Congo,COG,African Region,2023-04-30,5,0,0,0,0,0
Congo,COG,African Region,2023-05-07,5,0,0,0,0,0
Congo,COG,African Region,2023-05-14,5,0,0,0,0,0
Congo,COG,African Region,2023-05-21,5,0,0,0,0,0
Congo,COG,African Region,2023-05-28,5,0,0,0,0,0
Congo,COG,African Region,2023-06-04,5,0,0,0,0,0
Congo,COG,African Region,2023-06-11,5,0,0,0,0,0
Congo,COG,African Region,2023-06-18,5,0,0,0,0,0
Congo,COG,African Region,2023-06-25,5,0,0,0,0,0
Congo,COG,African Region,2023-07-02,5,0,0,0,0,0
Congo,COG,African Region,2023-07-09,5,0,0,0,0,0
Congo,COG,African Region,2023-07-16,5,0,0,0,0,0
Congo,COG,African Region,2023-07-23,5,0,0,0,0,0
Congo,COG,African Region,2023-07-30,5,0,0,0,0,0
Congo,COG,African Region,2023-08-06,5,0,0,0,0,0
Congo,COG,African Region,2023-08-13,6,0,1,0,0,0
Congo,COG,African Region,2023-08-20,8,0,2,0,0,0
Congo,COG,African Region,2023-08-27,12,0,4,0,0,0
Congo,COG,African Region,2023-09-03,13,0,1,0,0,0
Congo,COG,African Region,2023-09-10,17,0,4,0,0,0
